Sample	feature	coverage
A1E04P1	DonB_bin_138	16.28
A1E04P1	DonB_bin_139	86.34
A1E04P1	DonB_bin_14	27.63
A1E04P1	DonB_bin_140	12.24
A1E04P1	DonB_bin_141	43.4
A1E04P1	DonB_bin_142	0.68
A1E04P1	DonB_bin_15	25.38
A1E04P1	DonB_bin_16	8.21
A1E04P1	DonB_bin_17	0.97
A1E04P1	DonB_bin_18	0.46
A1E04P1	DonB_bin_19	0.29
A1E04P1	DonB_bin_2	4.51
A1E04P1	DonB_bin_20	1.06
A1E04P1	DonB_bin_21	25.4
A1E04P1	DonB_bin_22	1.72
A1E04P1	DonB_bin_23	0.85
A1E04P1	DonB_bin_24	34.37
A1E04P1	DonB_bin_25	0.47
A1E04P1	DonB_bin_26	1.89
A1E04P1	DonB_bin_27	0.99
A1E04P1	DonB_bin_28	2.08
A1E04P1	DonB_bin_29	1.97
A1E04P1	DonB_bin_3	3.7
A1E04P1	DonB_bin_30	0.98
A1E04P1	DonB_bin_31	11.74
A1E04P1	DonB_bin_32	1.71
A1E04P1	DonB_bin_33	55.32
A1E04P1	DonB_bin_34	22.14
A1E04P1	DonB_bin_35	9.9
A1E04P1	DonB_bin_36	31.12
A1E04P1	DonB_bin_37	9.02
A1E04P1	DonB_bin_38	2.78
A1E04P1	DonB_bin_39	45.88
A1E04P1	DonB_bin_4	98.48
A1E04P1	DonB_bin_40	3.79
A1E04P1	DonB_bin_41	99.4
A1E04P1	DonB_bin_42	5.82
A1E04P1	DonB_bin_43	14.18
A1E04P1	DonB_bin_44	3.54
A1E04P1	DonB_bin_45	26.51
A1E04P1	DonB_bin_46	13.02
A1E04P1	DonB_bin_47	4.88
A1E04P1	DonB_bin_48	44.29
A1E04P1	DonB_bin_49	10.63
A1E04P1	DonB_bin_5	8.79
A1E04P1	DonB_bin_50	16.65
A1E04P1	DonB_bin_51	28.39
A1E04P1	DonB_bin_52	98.97
A1E04P1	DonB_bin_53	0.55
A1E04P1	DonB_bin_54	28.04
A1E04P1	DonB_bin_55	1.03
A1E04P1	DonB_bin_56	41.42
A1E04P1	DonB_bin_57	4.79
A1E04P1	DonB_bin_58	16.02
A1E04P1	DonB_bin_59	99.9
A1E04P1	DonB_bin_6	0.76
A1E04P1	DonB_bin_60	45.8
A1E04P1	DonB_bin_61	2.68
A1E04P1	DonB_bin_62	99.11
A1E04P1	DonB_bin_63	94.32
A1E04P1	DonB_bin_64	1.24
A1E04P1	DonB_bin_65	26.35
A1E04P1	DonB_bin_66	1.21
A1E04P1	DonB_bin_67	7.27
A1E04P1	DonB_bin_68	7.02
A1E04P1	DonB_bin_69	8.28
A1E04P1	DonB_bin_7	2.16
A1E04P1	DonB_bin_70	12.81
A1E04P1	DonB_bin_71	0.17
A1E04P1	DonB_bin_72	12.88
A1E04P1	DonB_bin_73	11.45
A1E04P1	DonB_bin_74	40.04
A1E04P1	DonB_bin_75	1.91
A1E04P1	DonB_bin_76	7.25
A1E04P1	DonB_bin_77	1.36
A1E04P1	DonB_bin_78	24.36
A1E04P1	DonB_bin_79	0.18
A1E04P1	DonB_bin_8	0.17
A1E04P1	DonB_bin_80	99.31
A1E04P1	DonB_bin_81	13
A1E04P1	DonB_bin_82	10.14
A1E04P1	DonB_bin_83	0.82
A1E04P1	DonB_bin_84	3.08
A1E04P1	DonB_bin_85	2.29
A1E04P1	DonB_bin_86	88.71
A1E04P1	DonB_bin_87	2.11
A1E04P1	DonB_bin_88	0.49
A1E04P1	DonB_bin_89	4.06
A1E04P1	DonB_bin_9	3.63
A1E04P1	DonB_bin_90	3.31
A1E04P1	DonB_bin_91	3.52
A1E04P1	DonB_bin_92	95
A1E04P1	DonB_bin_93	6.68
A1E04P1	DonB_bin_94	52.81
A1E04P1	DonB_bin_95	2.67
A1E04P1	DonB_bin_96	8.52
A1E04P1	DonB_bin_97	4.95
A1E04P1	DonB_bin_98	99.32
A1E04P1	DonB_bin_99	13.24
A1E04P2	DonA_UnBin	24.01
A1E04P2	DonA_bin_1	47.64
A1E04P2	DonA_bin_10	40.21
A1E04P2	DonA_bin_100	67.45
A1E04P2	DonA_bin_101	26.49
A1E04P2	DonA_bin_102	81.22
A1E04P2	DonA_bin_103	65.95
A1E04P2	DonA_bin_104	85.07
A1E04P2	DonA_bin_105	14.67
A1E04P2	DonA_bin_106	92.22
A1E04P2	DonA_bin_107	9.37
A1E04P2	DonA_bin_108	26.97
A1E04P2	DonA_bin_109	99.23
A1E04P2	DonA_bin_11	21.2
A1E04P2	DonA_bin_110	68.82
A1E04P2	DonA_bin_111	87.2
A1E04P2	DonA_bin_112	30.41
A1E04P2	DonA_bin_113	26.31
A1E04P2	DonA_bin_114	86.16
A1E04P2	DonA_bin_115	7.98
A1E04P2	DonA_bin_116	5.25
A1E04P2	DonA_bin_117	34.23
A1E04P2	DonA_bin_118	26.82
A1E04P2	DonA_bin_119	78.12
A1E04P2	DonA_bin_12	99.73
A1E04P2	DonA_bin_120	29.48
A1E04P2	DonA_bin_121	11.38
A1E04P2	DonA_bin_122	82.5
A1E04P2	DonA_bin_123	57.6
A1E04P2	DonA_bin_124	20.9
A1E04P2	DonA_bin_125	9.74
A1E04P2	DonA_bin_126	4.54
A1E04P2	DonA_bin_127	34.5
A1E04P2	DonA_bin_128	8.27
A1E04P2	DonA_bin_129	20.74
A1E04P2	DonA_bin_13	56.98
A1E04P2	DonA_bin_130	17.58
A1E04P2	DonA_bin_131	5.74
A1E04P2	DonA_bin_132	56.54
A1E04P2	DonA_bin_133	16.77
A1E04P2	DonA_bin_14	35.24
A1E04P2	DonA_bin_15	57.13
A1E04P2	DonA_bin_16	99.94
A1E04P2	DonA_bin_17	30.98
A1E04P2	DonA_bin_18	36.73
A1E04P2	DonA_bin_19	8.03
A1E04P2	DonA_bin_2	80.86
A1E04P2	DonA_bin_20	15.43
A1E04P2	DonA_bin_21	48.22
A1E04P2	DonA_bin_22	5.02
A1E04P2	DonA_bin_23	43.13
A1E04P2	DonA_bin_24	25.85
A1E04P2	DonA_bin_25	6.78
A1E04P2	DonA_bin_26	22.87
A1E04P2	DonA_bin_27	38.38
A1E04P2	DonA_bin_28	89.89
A1E04P2	DonA_bin_29	61.64
A1E04P2	DonA_bin_3	49.9
A1E04P2	DonA_bin_30	99.85
A1E04P2	DonA_bin_31	8.46
A1E04P2	DonA_bin_32	42.2
A1E04P2	DonA_bin_33	6
A1E04P2	DonA_bin_34	19.69
A1E04P2	DonA_bin_35	5.9
A1E04P2	DonA_bin_36	29.7
A1E04P2	DonA_bin_37	63.67
A1E04P2	DonA_bin_38	89.17
A1E04P2	DonA_bin_39	44.8
A1E04P2	DonA_bin_4	9.3
A1E04P2	DonA_bin_40	53.79
A1E04P2	DonA_bin_41	20.38
A1E04P2	DonA_bin_42	0.09
A1E04P2	DonA_bin_43	14.97
A1E04P2	DonA_bin_44	6.04
A1E04P2	DonA_bin_45	36.46
A1E04P2	DonA_bin_46	88.56
A1E04P2	DonA_bin_47	92.63
A1E04P2	DonA_bin_48	98.74
A1E04P2	DonA_bin_49	19.58
A1E04P2	DonA_bin_5	2.56
A1E04P2	DonA_bin_50	96.74
A1E04P2	DonA_bin_51	13.83
A1E04P2	DonA_bin_52	98.72
A1E04P2	DonA_bin_53	78.17
A1E04P2	DonA_bin_54	18.6
A1E04P2	DonA_bin_55	98.31
A1E04P2	DonA_bin_56	99.88
A1E04P2	DonA_bin_57	85.66
A1E04P2	DonA_bin_58	44.66
A1E04P2	DonA_bin_59	7.28
A1E04P2	DonA_bin_6	2.82
A1E04P2	DonA_bin_60	1.16
A1E04P2	DonA_bin_61	3.71
A1E04P2	DonA_bin_62	10.91
A1E04P2	DonA_bin_63	32.72
A1E04P2	DonA_bin_64	80.06
A1E04P2	DonA_bin_65	57.44
A1E04P2	DonA_bin_66	3.61
A1E04P2	DonA_bin_67	21.38
A1E04P2	DonA_bin_68	29.83
A1E04P2	DonA_bin_69	42.92
A1E04P2	DonA_bin_7	39.96
A1E04P2	DonA_bin_70	3.6
A1E04P2	DonA_bin_71	62.59
A1E04P2	DonA_bin_72	10.97
A1E04P2	DonA_bin_73	15.5
A1E04P2	DonA_bin_74	57.91
A1E04P2	DonA_bin_75	85.24
A1E04P2	DonA_bin_76	40.13
A1E04P2	DonA_bin_77	42
A1E04P2	DonA_bin_78	4.42
A1E04P2	DonA_bin_79	99.95
A1E04P2	DonA_bin_8	93.47
A1E04P2	DonA_bin_80	46.1
A1E04P2	DonA_bin_81	23.64
A1E04P2	DonA_bin_82	56.86
A1E04P2	DonA_bin_83	25.32
A1E04P2	DonA_bin_84	41.31
A1E04P2	DonA_bin_85	7.04
A1E04P2	DonA_bin_86	16.42
A1E04P2	DonA_bin_87	15.19
A1E04P2	DonA_bin_88	90.12
A1E04P2	DonA_bin_89	31.91
A1E04P2	DonA_bin_9	57.87
A1E04P2	DonA_bin_90	4.03
A1E04P2	DonA_bin_91	37.62
A1E04P2	DonA_bin_92	15.99
A1E04P2	DonA_bin_93	63.75
A1E04P2	DonA_bin_94	69.89
A1E04P2	DonA_bin_95	29.54
A1E04P2	DonA_bin_96	56.75
A1E04P2	DonA_bin_97	14.14
A1E04P2	DonA_bin_98	26.71
A1E04P2	DonA_bin_99	17.08
A1E04P2	DonB_UnBin	14.74
A1E04P2	DonB_bin_1	54.06
A1E04P2	DonB_bin_10	20.54
A1E04P2	DonB_bin_100	50.02
A1E04P2	DonB_bin_101	7.75
A1E04P2	DonB_bin_102	1.85
A1E04P2	DonB_bin_103	58.87
A1E04P2	DonB_bin_104	36.59
A1E04P2	DonB_bin_105	47.06
A1E04P2	DonB_bin_106	24.23
A1E04P2	DonB_bin_107	5.77
A1E04P2	DonB_bin_108	5.46
A1E04P2	DonB_bin_109	22.7
A1E04P2	DonB_bin_11	23.42
A1E04P2	DonB_bin_110	16.11
A1E04P2	DonB_bin_111	0.54
A1E04P2	DonB_bin_112	45.45
A1E04P2	DonB_bin_113	73.83
A1E04P2	DonB_bin_114	2.74
A1E04P2	DonB_bin_115	1.33
A1E04P2	DonB_bin_116	5.62
A1E04P2	DonB_bin_117	99.76
A1E04P2	DonB_bin_118	54.06
A1E04P2	DonB_bin_119	36.5
A1E04P2	DonB_bin_12	74.52
A1E04P2	DonB_bin_120	46.96
A1E04P2	DonB_bin_121	11.25
A1E04P2	DonB_bin_122	99.8
A1E04P2	DonB_bin_123	41.96
A1E04P2	DonB_bin_124	6.4
A1E04P2	DonB_bin_125	1.93
A1E04P2	DonB_bin_126	7.89
A1E04P2	DonB_bin_127	11.23
A1E04P2	DonB_bin_128	65.35
A1E04P2	DonB_bin_129	14.58
A1E04P2	DonB_bin_13	4.33
A1E04P2	DonB_bin_130	31.61
A1E04P2	DonB_bin_131	99.9
A1E04P2	DonB_bin_132	0.72
A1E04P2	DonB_bin_133	0.1
A1E04P2	DonB_bin_134	25.01
A1E04P2	DonB_bin_135	2.57
A1E04P2	DonB_bin_136	2.7
A1E04P2	DonB_bin_137	0.75
A1E04P2	DonB_bin_138	32.73
A1E04P2	DonB_bin_139	83.52
A1E04P2	DonB_bin_14	50.88
A1E04P2	DonB_bin_140	9.81
A1E04P2	DonB_bin_141	60.35
A1E04P2	DonB_bin_142	0.47
A1E04P2	DonB_bin_15	24.05
A1E04P2	DonB_bin_16	23.04
A1E04P2	DonB_bin_17	0.48
A1E04P2	DonB_bin_18	0.52
A1E04P2	DonB_bin_19	0.55
A1E04P2	DonB_bin_2	10.23
A1E04P2	DonB_bin_20	2.06
A1E04P2	DonB_bin_21	31.83
A1E04P2	DonB_bin_22	0.97
A1E04P2	DonB_bin_23	1.69
A1E04P2	DonB_bin_24	11.91
A1E04P2	DonB_bin_25	1.13
A1E04P2	DonB_bin_26	5.44
A1E04P2	DonB_bin_27	1.59
A1E04P2	DonB_bin_28	2.22
A1E04P2	DonB_bin_29	2.23
A1E04P2	DonB_bin_3	3.3
A1E04P2	DonB_bin_30	1.38
A1E04P2	DonB_bin_31	9.88
A1E04P2	DonB_bin_32	2.15
A1E04P2	DonB_bin_33	74.05
A1E04P2	DonB_bin_34	45.18
A1E04P2	DonB_bin_35	10.68
A1E04P2	DonB_bin_36	46.05
A1E04P2	DonB_bin_37	9.79
A1E04P2	DonB_bin_38	3.72
A1E04P2	DonB_bin_39	81.87
A1E04P2	DonB_bin_4	98.78
A1E04P2	DonB_bin_40	15.51
A1E04P2	DonB_bin_41	98.15
A1E04P2	DonB_bin_42	8.73
A1E04P2	DonB_bin_43	10.2
A1E04P2	DonB_bin_44	3.82
A1E04P2	DonB_bin_45	42.11
A1E04P2	DonB_bin_46	4.83
A1E04P2	DonB_bin_47	13.17
A1E04P2	DonB_bin_48	36.82
A1E04P2	DonB_bin_49	11.65
A1E04P2	DonB_bin_5	9
A1E04P2	DonB_bin_50	14.64
A1E04P2	DonB_bin_51	10.68
A1E04P2	DonB_bin_52	89.35
A1E04P2	DonB_bin_53	1.07
A1E04P2	DonB_bin_54	12.17
A1E04P2	DonB_bin_55	2.76
A1E04P2	DonB_bin_56	29.69
A1E04P2	DonB_bin_57	6.8
A1E04P2	DonB_bin_58	0.24
A1E04P2	DonB_bin_59	99.06
A1E04P2	DonB_bin_6	1.47
A1E04P2	DonB_bin_60	65.07
A1E04P2	DonB_bin_61	3.16
A1E04P2	DonB_bin_62	99.06
A1E04P2	DonB_bin_63	97.82
A1E04P2	DonB_bin_64	5.38
A1E04P2	DonB_bin_65	13.42
A1E04P2	DonB_bin_66	2.38
A1E04P2	DonB_bin_67	10.23
A1E04P2	DonB_bin_68	17.31
A1E04P2	DonB_bin_69	33.1
A1E04P2	DonB_bin_7	0.27
A1E04P2	DonB_bin_70	16.68
A1E04P2	DonB_bin_71	0.32
A1E04P2	DonB_bin_72	17.21
A1E04P2	DonB_bin_73	9.19
A1E04P2	DonB_bin_74	72.7
A1E04P2	DonB_bin_75	0.4
A1E04P2	DonB_bin_76	14.47
A1E04P2	DonB_bin_77	12.48
A1E04P2	DonB_bin_78	29.44
A1E04P2	DonB_bin_79	0.3
A1E04P2	DonB_bin_8	0.47
A1E04P2	DonB_bin_80	99.16
A1E04P2	DonB_bin_81	13.28
A1E04P2	DonB_bin_82	25.36
A1E04P2	DonB_bin_83	3.18
A1E04P2	DonB_bin_84	4.61
A1E04P2	DonB_bin_85	2.14
A1E04P2	DonB_bin_86	94.7
A1E04P2	DonB_bin_87	3.43
A1E04P2	DonB_bin_88	0.66
A1E04P2	DonB_bin_89	5.65
A1E04P2	DonB_bin_9	7.6
A1E04P2	DonB_bin_90	2.38
A1E04P2	DonB_bin_91	5.8
A1E04P2	DonB_bin_92	81.85
A1E04P2	DonB_bin_93	15.05
A1E04P2	DonB_bin_94	71.04
A1E04P2	DonB_bin_95	16.16
A1E04P2	DonB_bin_96	15.24
A1E04P2	DonB_bin_97	7.81
A1E04P2	DonB_bin_98	91.68
A1E04P2	DonB_bin_99	6.37
A1E04P3	DonA_UnBin	27.29
A1E04P3	DonA_bin_1	56.45
A1E04P3	DonA_bin_10	66.89
A1E04P3	DonA_bin_100	68.84
A1E04P3	DonA_bin_101	12.08
A1E04P3	DonA_bin_102	60.7
A1E04P3	DonA_bin_103	92.1
A1E04P3	DonA_bin_104	94.05
A1E04P3	DonA_bin_105	24.34
A1E04P3	DonA_bin_106	84.6
A1E04P3	DonA_bin_107	13.19
A1E04P3	DonA_bin_108	25.89
A1E04P3	DonA_bin_109	91.76
A1E04P3	DonA_bin_11	7.47
A1E04P3	DonA_bin_110	96.34
A1E04P3	DonA_bin_111	85.55
A1E04P3	DonA_bin_112	39.51
A1E04P3	DonA_bin_113	43.97
A1E04P3	DonA_bin_114	90.01
A1E04P3	DonA_bin_115	14
A1E04P3	DonA_bin_116	8.11
A1E04P3	DonA_bin_117	57.96
A1E04P3	DonA_bin_118	26.71
A1E04P3	DonA_bin_119	49.09
A1E04P3	DonA_bin_12	96.95
A1E04P3	DonA_bin_120	43.05
A1E04P3	DonA_bin_121	12.59
A1E04P3	DonA_bin_122	54.18
A1E04P3	DonA_bin_123	40.44
A1E04P3	DonA_bin_124	15.64
A1E04P3	DonA_bin_125	20.29
A1E04P3	DonA_bin_126	7.81
A1E04P3	DonA_bin_127	62.59
A1E04P3	DonA_bin_128	23.55
A1E04P3	DonA_bin_129	18.02
A1E04P3	DonA_bin_13	55.34
A1E04P3	DonA_bin_130	33.97
A1E04P3	DonA_bin_131	6.66
A1E04P3	DonA_bin_132	71.49
A1E04P3	DonA_bin_133	31.24
A1E04P3	DonA_bin_14	44.81
A1E04P3	DonA_bin_15	69.24
A1E04P3	DonA_bin_16	99.67
A1E04P3	DonA_bin_17	36.48
A1E04P3	DonA_bin_18	45.78
A1E04P3	DonA_bin_19	2.19
A1E04P3	DonA_bin_2	83.76
A1E04P3	DonA_bin_20	21.71
A1E04P3	DonA_bin_21	10.29
A1E04P3	DonA_bin_22	14.49
A1E04P3	DonA_bin_23	29.18
A1E04P3	DonA_bin_24	22.6
A1E04P3	DonA_bin_25	15.84
A1E04P3	DonA_bin_26	22.47
A1E04P3	DonA_bin_27	26.18
A1E04P3	DonA_bin_28	70.09
A1E04P3	DonA_bin_29	62.31
A1E04P3	DonA_bin_3	43.88
A1E04P3	DonA_bin_30	95.09
A1E04P3	DonA_bin_31	7.27
A1E04P3	DonA_bin_32	65.84
A1E04P3	DonA_bin_33	2.57
A1E04P3	DonA_bin_34	16.38
A1E04P3	DonA_bin_35	5.2
A1E04P3	DonA_bin_36	32.76
A1E04P3	DonA_bin_37	61.37
A1E04P3	DonA_bin_38	63.96
A1E04P3	DonA_bin_39	26.16
A1E04P3	DonA_bin_4	5.71
A1E04P3	DonA_bin_40	59.7
A1E04P3	DonA_bin_41	10.25
A1E04P3	DonA_bin_42	14.84
A1E04P3	DonA_bin_43	33.86
A1E04P3	DonA_bin_44	4
A1E04P3	DonA_bin_45	42.39
A1E04P3	DonA_bin_46	88.65
A1E04P3	DonA_bin_47	86.8
A1E04P3	DonA_bin_48	89.68
A1E04P3	DonA_bin_49	7.63
A1E04P3	DonA_bin_5	4.44
A1E04P3	DonA_bin_50	96.94
A1E04P3	DonA_bin_51	18.54
A1E04P3	DonA_bin_52	97.62
A1E04P3	DonA_bin_53	80.55
A1E04P3	DonA_bin_54	21.69
A1E04P3	DonA_bin_55	97.46
A1E04P3	DonA_bin_56	99.49
A1E04P3	DonA_bin_57	76.33
A1E04P3	DonA_bin_58	83.45
A1E04P3	DonA_bin_59	7.43
A1E04P3	DonA_bin_6	4.08
A1E04P3	DonA_bin_60	0.44
A1E04P3	DonA_bin_61	14.04
A1E04P3	DonA_bin_62	18.17
A1E04P3	DonA_bin_63	49.87
A1E04P3	DonA_bin_64	61.34
A1E04P3	DonA_bin_65	48.48
A1E04P3	DonA_bin_66	11.58
A1E04P3	DonA_bin_67	12.92
A1E04P3	DonA_bin_68	47.16
A1E04P3	DonA_bin_69	48.88
A1E04P3	DonA_bin_7	61.28
A1E04P3	DonA_bin_70	9.21
A1E04P3	DonA_bin_71	45.96
A1E04P3	DonA_bin_72	15.72
A1E04P3	DonA_bin_73	14.63
A1E04P3	DonA_bin_74	59.42
A1E04P3	DonA_bin_75	52.43
A1E04P3	DonA_bin_76	40.85
A1E04P3	DonA_bin_77	60.6
A1E04P3	DonA_bin_78	12.55
A1E04P3	DonA_bin_79	99.66
A1E04P3	DonA_bin_8	90.6
A1E04P3	DonA_bin_80	63.79
A1E04P3	DonA_bin_81	14.76
A1E04P3	DonA_bin_82	61.28
A1E04P3	DonA_bin_83	13.47
A1E04P3	DonA_bin_84	42.24
A1E04P3	DonA_bin_85	13.5
A1E04P3	DonA_bin_86	17.32
A1E04P3	DonA_bin_87	19.98
A1E04P3	DonA_bin_88	89.46
A1E04P3	DonA_bin_89	35.39
A1E04P3	DonA_bin_9	81.32
A1E04P3	DonA_bin_90	8.27
A1E04P3	DonA_bin_91	37.68
A1E04P3	DonA_bin_92	34.14
A1E04P3	DonA_bin_93	56.29
A1E04P3	DonA_bin_94	72.6
A1E04P3	DonA_bin_95	34.8
A1E04P3	DonA_bin_96	35.11
A1E04P3	DonA_bin_97	14.77
A1E04P3	DonA_bin_98	45.49
A1E04P3	DonA_bin_99	6.34
A1E04P3	DonB_UnBin	16.25
A1E04P3	DonB_bin_1	83.62
A1E04P3	DonB_bin_10	20.32
A1E04P3	DonB_bin_100	42.21
A1E04P3	DonB_bin_101	9.31
A1E04P3	DonB_bin_102	3.02
A1E04P3	DonB_bin_103	96.81
A1E04P3	DonB_bin_104	32.42
A1E04P3	DonB_bin_105	63.89
A1E04P3	DonB_bin_106	29.73
A1E04P3	DonB_bin_107	4.42
A1E04P3	DonB_bin_108	10.97
A1E04P3	DonB_bin_109	25.64
A1E04P3	DonB_bin_11	19.63
A1E04P3	DonB_bin_110	13.56
A1E04P3	DonB_bin_111	1.35
A1E04P3	DonB_bin_112	27.99
A1E04P3	DonB_bin_113	39.2
A1E04P3	DonB_bin_114	6.29
A1E04P3	DonB_bin_115	1.56
A1E04P3	DonB_bin_116	6.77
A1E04P3	DonB_bin_117	99.17
A1E04P3	DonB_bin_118	83.33
A1E04P3	DonB_bin_119	10.9
A1E04P3	DonB_bin_12	75.27
A1E04P3	DonB_bin_120	42.61
A1E04P3	DonB_bin_121	14.65
A1E04P3	DonB_bin_122	99.13
A1E04P3	DonB_bin_123	45.49
A1E04P3	DonB_bin_124	11.36
A1E04P3	DonB_bin_125	2
A1E04P3	DonB_bin_126	6.28
A1E04P3	DonB_bin_127	21.4
A1E04P3	DonB_bin_128	48.63
A1E04P3	DonB_bin_129	26.12
A1E04P3	DonB_bin_13	7.57
A1E04P3	DonB_bin_130	26.89
A1E04P3	DonB_bin_131	99.75
A1E04P3	DonB_bin_132	0.94
A1E04P3	DonB_bin_133	1.13
A1E04P3	DonB_bin_134	25.95
A1E04P3	DonB_bin_135	3.55
A1E04P3	DonB_bin_136	4.09
A1E04P3	DonB_bin_137	1.99
A1E04P3	DonB_bin_138	22.83
A1E04P3	DonB_bin_139	80.83
A1E04P3	DonB_bin_14	86.16
A1E04P3	DonB_bin_140	11.32
A1E04P3	DonB_bin_141	62.82
A1E04P3	DonB_bin_142	0.86
A1E04P3	DonB_bin_15	26.33
A1E04P3	DonB_bin_16	17.37
A1E04P3	DonB_bin_17	0.94
A1E04P3	DonB_bin_18	0.89
A1E04P3	DonB_bin_19	0.77
A1E04P3	DonB_bin_2	16.92
A1E04P3	DonB_bin_20	5.36
A1E04P3	DonB_bin_21	43.98
A1E04P3	DonB_bin_22	3.69
A1E04P3	DonB_bin_23	4.72
A1E04P3	DonB_bin_24	1.29
A1E04P3	DonB_bin_25	1.94
A1E04P3	DonB_bin_26	4.04
A1E04P3	DonB_bin_27	1.8
A1E04P3	DonB_bin_28	3.9
A1E04P3	DonB_bin_29	2.51
A1E04P3	DonB_bin_3	5.21
A1E04P3	DonB_bin_30	2.28
A1E04P3	DonB_bin_31	5.8
A1E04P3	DonB_bin_32	2.06
A1E04P3	DonB_bin_33	70.62
A1E04P3	DonB_bin_34	30.88
A1E04P3	DonB_bin_35	9.75
A1E04P3	DonB_bin_36	82.56
A1E04P3	DonB_bin_37	17.4
A1E04P3	DonB_bin_38	5.53
A1E04P3	DonB_bin_39	81.19
A1E04P3	DonB_bin_4	97.78
A1E04P3	DonB_bin_40	29.05
A1E04P3	DonB_bin_41	97.76
A1E04P3	DonB_bin_42	11.74
A1E04P3	DonB_bin_43	34.85
A1E04P3	DonB_bin_44	9.43
A1E04P3	DonB_bin_45	13.32
A1E04P3	DonB_bin_46	25.73
A1E04P3	DonB_bin_47	12.52
A1E04P3	DonB_bin_48	56.75
A1E04P3	DonB_bin_49	11.32
A1E04P3	DonB_bin_5	14.37
A1E04P3	DonB_bin_50	11.23
A1E04P3	DonB_bin_51	1.55
A1E04P3	DonB_bin_52	67.45
A1E04P3	DonB_bin_53	1.23
A1E04P3	DonB_bin_54	32.33
A1E04P3	DonB_bin_55	2.8
A1E04P3	DonB_bin_56	29.07
A1E04P3	DonB_bin_57	6.8
A1E04P3	DonB_bin_58	10.13
A1E04P3	DonB_bin_59	98.13
A1E04P3	DonB_bin_6	2.27
A1E04P3	DonB_bin_60	56.15
A1E04P3	DonB_bin_61	4.49
A1E04P3	DonB_bin_62	98.6
A1E04P3	DonB_bin_63	98.68
A1E04P3	DonB_bin_64	12.14
A1E04P3	DonB_bin_65	36.69
A1E04P3	DonB_bin_66	2.22
A1E04P3	DonB_bin_67	10.1
A1E04P3	DonB_bin_68	6.65
A1E04P3	DonB_bin_69	26.69
A1E04P3	DonB_bin_7	0.08
A1E04P3	DonB_bin_70	21.6
A1E04P3	DonB_bin_71	0.34
A1E04P3	DonB_bin_72	17.68
A1E04P3	DonB_bin_73	3.7
A1E04P3	DonB_bin_74	28.95
A1E04P3	DonB_bin_75	0.23
A1E04P3	DonB_bin_76	16.47
A1E04P3	DonB_bin_77	20.04
A1E04P3	DonB_bin_78	28.28
A1E04P3	DonB_bin_79	0.28
A1E04P3	DonB_bin_8	4.5
A1E04P3	DonB_bin_80	98.83
A1E04P3	DonB_bin_81	11.32
A1E04P3	DonB_bin_82	31.77
A1E04P3	DonB_bin_83	3.34
A1E04P3	DonB_bin_84	5.37
A1E04P3	DonB_bin_85	3.84
A1E04P3	DonB_bin_86	93.6
A1E04P3	DonB_bin_87	4.56
A1E04P3	DonB_bin_88	0.74
A1E04P3	DonB_bin_89	8.03
A1E04P3	DonB_bin_9	18.79
A1E04P3	DonB_bin_90	4.13
A1E04P3	DonB_bin_91	9
A1E04P3	DonB_bin_92	81.82
A1E04P3	DonB_bin_93	17.78
A1E04P3	DonB_bin_94	76.93
A1E04P3	DonB_bin_95	15.14
A1E04P3	DonB_bin_96	14.4
A1E04P3	DonB_bin_97	3.77
A1E04P3	DonB_bin_98	69.95
A1E04P3	DonB_bin_99	7.89
A1E04P4	DonA_UnBin	15.3
A1E04P4	DonA_bin_1	37.75
A1E04P4	DonA_bin_10	8.61
A1E04P4	DonA_bin_100	19.68
A1E04P4	DonA_bin_101	31.78
A1E04P4	DonA_bin_102	44.56
A1E04P4	DonA_bin_103	70.87
A1E04P4	DonA_bin_104	52.76
A1E04P4	DonA_bin_105	9.48
A1E04P4	DonA_bin_106	83.29
A1E04P4	DonA_bin_107	0.94
A1E04P4	DonA_bin_108	10.13
A1E04P4	DonA_bin_109	98.97
A1E04P4	DonA_bin_11	17.47
A1E04P4	DonA_bin_110	58.71
A1E04P4	DonA_bin_111	63.82
A1E04P4	DonA_bin_112	42.46
A1E04P4	DonA_bin_113	33.13
A1E04P4	DonA_bin_114	51.75
A1E04P4	DonA_bin_115	1.6
A1E04P4	DonA_bin_116	12.54
A1E04P4	DonA_bin_117	19.47
A1E04P4	DonA_bin_118	13.13
A1E04P4	DonA_bin_119	41.6
A1E04P4	DonA_bin_12	77.62
A1E04P4	DonA_bin_120	26.16
A1E04P4	DonA_bin_121	1.22
A1E04P4	DonA_bin_122	19.18
A1E04P4	DonA_bin_123	32.73
A1E04P4	DonA_bin_124	10.9
A1E04P4	DonA_bin_125	1.21
A1E04P4	DonA_bin_126	2.43
A1E04P4	DonA_bin_127	23.75
A1E04P4	DonA_bin_128	1.63
A1E04P4	DonA_bin_129	3.3
A1E04P4	DonA_bin_13	13.51
A1E04P4	DonA_bin_130	11.66
A1E04P4	DonA_bin_131	1.76
A1E04P4	DonA_bin_132	49.26
A1E04P4	DonA_bin_133	15.33
A1E04P4	DonA_bin_14	10.2
A1E04P4	DonA_bin_15	51.07
A1E04P4	DonA_bin_16	12.56
A1E04P4	DonA_bin_17	21.58
A1E04P4	DonA_bin_18	18.44
A1E04P4	DonA_bin_19	0.57
A1E04P4	DonA_bin_2	47.96
